,Artist,Song Name,Id,Release Date,Popularity,Genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Cluster
12,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,0
13,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,1
14,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,2
15,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,1
16,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,1
17,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,2
18,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,2
19,NEWJEANS,Ditto,3r8RuvgbX9s7ammBn07D3W,2022-12-19,89,"['k-pop', 'k-pop girl group']",0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,0
20,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,1
21,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,2
22,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,0
23,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,1
24,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,2
25,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,1
26,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,1
27,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,2
28,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,2
29,NEWJEANS,Hype Boy,0a4MMyCrzT0En247IhqZbD,2022-08-01,87,"['k-pop', 'k-pop girl group']",0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,0
30,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,1
31,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,2
32,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,0
33,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,1
34,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,2
35,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,1
36,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,1
37,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,2
38,NEWJEANS,Attention,2pIUpMhHL6L9Z5lnKxJJr9,2022-08-01,85,"['k-pop', 'k-pop girl group']",0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,2
